class1,duration,flowBytesPerSecond,flowPktsPerSecond,max_active,max_biat,max_fiat,max_flowiat,max_idle,mean_active,mean_biat,mean_fiat,mean_flowiat,mean_idle,min_active,min_biat,min_fiat,min_flowiat,min_idle,std_active,std_biat,std_fiat,std_flowiat,std_idle,total_biat,total_fiat
BROWSING,458607.0,4489.6828875268,21.8051621541,-1.0,354306.0,313727.0,313502.0,-1.0,0.0,86466.2,131096.666666667,50956.3333333333,0.0,-1.0,1.0,12482.0,1.0,-1.0,0.0,,,101052.035497188,0.0,432331.0,393290.0
BROWSING,142935.0,34589.148913842,160.912302795,-1.0,32032.0,31825.0,31759.0,-1.0,0.0,11117.6,10162.8181818182,6497.0454545455,0.0,-1.0,21.0,9.0,7.0,-1.0,0.0,,,12169.275127989,0.0,111176.0,111791.0
BROWSING,127472.0,39153.6964980545,188.2766411447,-1.0,26502.0,26197.0,26172.0,-1.0,0.0,10166.4,8500.75,5542.2608695652,0.0,-1.0,7.0,2.0,2.0,-1.0,0.0,,,10591.6336095884,0.0,101664.0,102009.0
BROWSING,4749607.0,555.6249180195,2.7370685617,4576547.0,4426716.0,4378198.0,4378132.0,4378132.0,4576547.0,768818.666666667,949921.4,395800.583333333,4378132.0,4576547.0,37.0,23509.0,19.0,4378132.0,0.0,,,1255123.15188047,0.0,4612912.0,4749607.0
BROWSING,32874.0,104216.097828071,182.5150574922,-1.0,2457.0,32868.0,30387.0,-1.0,0.0,1234.5,16437.0,6574.8,0.0,-1.0,12.0,6.0,6.0,-1.0,0.0,,,13353.5291758396,0.0,2469.0,32874.0
BROWSING,149968.0,12195.9351328283,66.6808919236,-1.0,67255.0,76452.0,65116.0,-1.0,0.0,24826.0,28284.0,16663.1111111111,0.0,-1.0,28.0,2149.0,10.0,-1.0,0.0,,,25022.8468151829,0.0,124130.0,84852.0
BROWSING,68594.0,25701.9564393387,72.8926728285,-1.0,36444.0,32221.0,36096.0,-1.0,0.0,36444.0,16249.0,17148.5,0.0,-1.0,36444.0,277.0,71.0,-1.0,0.0,,,19666.7339772859,0.0,36444.0,32498.0
BROWSING,94552.0,18741.0102377528,105.7619087909,-1.0,66991.0,26676.0,66603.0,-1.0,0.0,13595.6,9316.3333333333,10505.7777777778,0.0,-1.0,16.0,372.0,16.0,-1.0,0.0,,,22775.2400057484,0.0,67978.0,27949.0
BROWSING,3898737.0,649.1845949086,3.3344131702,3619973.0,3445453.0,3326625.0,3321425.0,3321425.0,3619973.0,606550.0,779747.4,324894.75,3321425.0,3619973.0,87.0,122913.0,21.0,3321425.0,0.0,,,945556.602693464,0.0,3639300.0,3898737.0
BROWSING,172693.0,28518.816628352,133.1843213101,-1.0,66153.0,27531.0,65748.0,-1.0,0.0,14655.1,9722.2727272727,7849.6818181818,0.0,-1.0,13.0,10.0,6.0,-1.0,0.0,,,16330.0572328229,0.0,146551.0,106945.0
BROWSING,8614391.0,295.3197736207,1.5091026168,8436352.0,8415887.0,8222966.0,8222966.0,8222966.0,8436352.0,1435723.5,1722843.0,717865.916666667,8222966.0,8436352.0,80.0,7113.0,17.0,8222966.0,0.0,,,2364063.34100221,0.0,8614341.0,8614215.0
BROWSING,142743.0,34460.5339666393,161.1287418648,-1.0,32038.0,34266.0,31878.0,-1.0,0.0,11108.8,10140.2727272727,6488.3181818182,0.0,-1.0,11.0,5.0,4.0,-1.0,0.0,,,12328.1407777814,0.0,111088.0,111543.0
BROWSING,123878.0,39659.9880527616,185.666542889,-1.0,26237.0,26472.0,26003.0,-1.0,0.0,9805.2,8944.4545454546,5630.8181818182,0.0,-1.0,4.0,3.0,3.0,-1.0,0.0,,,10497.0277840302,0.0,98052.0,98389.0
BROWSING,180525.0,18041.8224622628,155.1031713059,-1.0,39008.0,60322.0,39461.0,-1.0,0.0,10076.0,15030.0833333333,6686.1111111111,0.0,-1.0,3.0,126.0,3.0,-1.0,0.0,,,13425.9078502187,0.0,141064.0,180361.0
BROWSING,11615735.0,446.1189929006,1.0330814193,9545974.0,9499991.0,9508894.0,9453689.0,9453689.0,9545974.0,2323147.0,2313018.4,1055975.90909091,9453689.0,9545974.0,92285.0,36664.0,416.0,9453689.0,0.0,,,2808622.95560921,0.0,11615735.0,11565092.0
BROWSING,264703.0,7634.9720252509,37.7781891403,-1.0,173435.0,124922.0,124703.0,-1.0,0.0,47926.8,66569.6666666667,29411.4444444444,0.0,-1.0,31.0,824.0,9.0,-1.0,0.0,,,43292.2526169842,0.0,239634.0,199709.0
BROWSING,292289.0,6904.1257111968,34.2127141288,-1.0,201107.0,151451.0,151188.0,-1.0,0.0,53435.2,75844.3333333333,32476.5555555556,0.0,-1.0,68.0,982.0,35.0,-1.0,0.0,,,50845.5192436146,0.0,267176.0,227533.0
BROWSING,287682.0,7000.7855896441,34.7606037222,-1.0,195835.0,140259.0,139960.0,-1.0,0.0,52324.4,74295.6666666667,31964.6666666667,0.0,-1.0,20.0,673.0,10.0,-1.0,0.0,,,47949.441351021,0.0,261622.0,222887.0
BROWSING,256962.0,17150.3957783641,89.507397981,-1.0,76184.0,76170.0,50648.0,-1.0,0.0,17799.1538461538,28923.875,11680.0909090909,0.0,-1.0,2.0,19.0,2.0,-1.0,0.0,,,17818.8350279486,0.0,231389.0,231391.0
BROWSING,111973.0,18325.8464094023,98.2379680816,-1.0,59741.0,92431.0,49479.0,-1.0,0.0,22352.0,27948.75,11197.3,0.0,-1.0,4.0,105.0,4.0,-1.0,0.0,,,19086.5800239622,0.0,111760.0,111795.0
BROWSING,278070.0,7217.6070773546,35.9621677995,-1.0,173145.0,122928.0,122826.0,-1.0,0.0,49140.6,68895.3333333333,30896.6666666667,0.0,-1.0,27.0,1045.0,19.0,-1.0,0.0,,,43547.6023837708,0.0,245703.0,206686.0
BROWSING,425488.0,9903.9220847592,42.3043658106,-1.0,148097.0,136936.0,136936.0,-1.0,0.0,60784.0,45898.7777777778,25028.7058823529,0.0,-1.0,63.0,1.0,1.0,-1.0,0.0,,,43923.086518175,0.0,425488.0,413089.0
BROWSING,4211586.0,1000.5731807447,4.2739243601,4057002.0,3697651.0,3694462.0,3694416.0,3694416.0,4057002.0,601655.142857143,466695.333333333,247740.352941176,3694416.0,4057002.0,57.0,2.0,2.0,3694416.0,0.0,,,889771.992340133,0.0,4211586.0,4200258.0
BROWSING,237596.0,9255.2063166047,25.2529503864,-1.0,1559.0,237312.0,235702.0,-1.0,0.0,931.0,118798.0,47519.2,0.0,-1.0,303.0,284.0,32.0,-1.0,0.0,,,105199.285370434,0.0,1862.0,237596.0
BROWSING,1566691.0,2689.1071691865,11.4891832531,1414519.0,1057731.0,1054950.0,1054882.0,1054882.0,1414519.0,223813.0,172906.888888889,92158.2941176471,1054882.0,1414519.0,70.0,2.0,2.0,1054882.0,0.0,,,253517.4593293,0.0,1566691.0,1556162.0
BROWSING,3635129.0,1159.2435921806,4.9516812196,3482788.0,3119138.0,3115881.0,3115831.0,3115831.0,3482788.0,519304.142857143,402632.888888889,213831.117647059,3115831.0,3482788.0,113.0,2.0,2.0,3115831.0,0.0,,,749663.329810738,0.0,3635129.0,3623696.0
BROWSING,4810213.0,875.8447910727,3.7420380345,4654906.0,4299887.0,4295944.0,4295906.0,4295906.0,4654906.0,687173.285714286,533233.0,282953.705882353,4295906.0,4654906.0,68.0,1.0,1.0,4295906.0,0.0,,,1035464.83231477,0.0,4810213.0,4799097.0
BROWSING,2138250.0,1988.5420320356,8.8857710745,1984807.0,1632673.0,1629922.0,1629879.0,1629879.0,1984807.0,305464.285714286,212663.3,118791.666666667,1629879.0,1984807.0,77.0,2.0,2.0,1629879.0,0.0,,,380573.749766215,0.0,2138250.0,2126633.0
BROWSING,2706920.0,1556.3814224285,6.6496239268,2553870.0,2201016.0,2197040.0,2196991.0,2196991.0,2553870.0,386702.857142857,299484.777777778,159230.588235294,2196991.0,2553870.0,84.0,2.0,2.0,2196991.0,0.0,,,527678.855455494,0.0,2706920.0,2695363.0
BROWSING,3145646.0,783.6228234201,4.1326964318,3104279.0,3010868.0,3050744.0,2984752.0,2984752.0,3104279.0,623731.0,524274.333333333,262137.166666667,2984752.0,3104279.0,692.0,205.0,35.0,2984752.0,0.0,,,857628.389598298,0.0,3118655.0,3145646.0
BROWSING,5725113.0,430.559187216,2.2706975391,5683383.0,5590258.0,5631240.0,5564974.0,5564974.0,5683383.0,1139805.2,954185.5,477092.75,5564974.0,5683383.0,123.0,161.0,36.0,5564974.0,0.0,,,1602388.84977516,0.0,5699026.0,5725113.0
BROWSING,124491.0,39215.6862745098,184.7523114121,-1.0,26541.0,26404.0,26248.0,-1.0,0.0,9853.0,8931.1818181818,5658.6818181818,0.0,-1.0,3.0,4.0,3.0,-1.0,0.0,,,10561.1760613438,0.0,98530.0,98243.0
BROWSING,130690.0,37347.9225648481,175.9889815594,-1.0,26468.0,27463.0,26308.0,-1.0,0.0,10446.2,9489.2727272727,5940.4545454546,0.0,-1.0,3.0,20.0,3.0,-1.0,0.0,,,10794.4970602409,0.0,104462.0,104382.0
BROWSING,8109445.0,326.0395748414,0.9865040086,8015577.0,7922224.0,7977886.0,7922224.0,7922224.0,8015577.0,2703148.33333333,2686562.66666667,1158492.14285714,7922224.0,8015577.0,93353.0,37799.0,136.0,7922224.0,0.0,,,2982610.80530547,0.0,8109445.0,8059688.0
BROWSING,125205.0,38952.118525618,183.6987340761,-1.0,26309.0,26230.0,26055.0,-1.0,0.0,9945.8,9060.5454545455,5691.1363636364,0.0,-1.0,2.0,10.0,2.0,-1.0,0.0,,,10518.0021631643,0.0,99458.0,99666.0
BROWSING,3206741.0,4950.1971004207,10.6026648239,3029076.0,2658237.0,2657918.0,2632807.0,2632807.0,3029076.0,198830.1875,198845.1875,97173.9696969697,2632807.0,3029076.0,18.0,3.0,3.0,2632807.0,0.0,,,459489.651516766,0.0,3181283.0,3181523.0
BROWSING,127262.0,38314.6579497415,180.7295186309,-1.0,25871.0,26020.0,25512.0,-1.0,0.0,10184.2,9269.9090909091,5784.6363636364,0.0,-1.0,4.0,2.0,2.0,-1.0,0.0,,,9941.9930743309,0.0,101842.0,101969.0
BROWSING,3009624.0,648.9182701892,3.654941614,2958757.0,2845984.0,2897240.0,2845984.0,2845984.0,2958757.0,591594.8,752406.0,300962.4,2845984.0,2958757.0,2.0,107.0,2.0,2845984.0,0.0,,,894954.938955364,0.0,2957974.0,3009624.0
BROWSING,270059.0,7357.6514761589,37.0289455267,-1.0,175967.0,125920.0,125855.0,-1.0,0.0,48795.4,67822.6666666667,30006.5555555556,0.0,-1.0,31.0,1323.0,9.0,-1.0,0.0,,,43822.8180877586,0.0,243977.0,203468.0
BROWSING,173170.0,28428.7116706127,144.3668071837,-1.0,65325.0,28922.0,65126.0,-1.0,0.0,13372.5454545455,9003.6666666667,7215.4166666667,0.0,-1.0,3.0,3.0,3.0,-1.0,0.0,,,15638.6664738305,0.0,147098.0,108044.0
BROWSING,30373.0,92878.5434431897,98.7719356007,-1.0,-1.0,30373.0,27343.0,-1.0,0.0,0.0,30373.0,15186.5,0.0,-1.0,-1.0,30373.0,3030.0,-1.0,0.0,,,17191.887141905,0.0,0.0,30373.0
BROWSING,28966.0,97390.043499275,103.5697024097,-1.0,-1.0,28966.0,26954.0,-1.0,0.0,0.0,28966.0,14483.0,0.0,-1.0,-1.0,28966.0,2012.0,-1.0,0.0,,,17636.6573080048,0.0,0.0,28966.0
BROWSING,30507.0,92470.580522503,98.3380863408,-1.0,-1.0,30507.0,28501.0,-1.0,0.0,0.0,30507.0,15253.5,0.0,-1.0,-1.0,30507.0,2006.0,-1.0,0.0,,,18734.7941408493,0.0,0.0,30507.0
BROWSING,30122.0,93652.4799150123,99.594980413,-1.0,-1.0,30122.0,27112.0,-1.0,0.0,0.0,30122.0,15061.0,0.0,-1.0,-1.0,30122.0,3010.0,-1.0,0.0,,,17042.6876108201,0.0,0.0,30122.0
BROWSING,35456.0,79563.4025270758,84.6119133574,-1.0,-1.0,35456.0,32488.0,-1.0,0.0,0.0,35456.0,17728.0,0.0,-1.0,-1.0,35456.0,2968.0,-1.0,0.0,,,20873.7921566734,0.0,0.0,35456.0
BROWSING,34211.0,82458.8582619625,87.6910935079,-1.0,-1.0,34211.0,32151.0,-1.0,0.0,0.0,34211.0,17105.5,0.0,-1.0,-1.0,34211.0,2060.0,-1.0,0.0,,,21277.5501291855,0.0,0.0,34211.0
BROWSING,29271.0,96375.2519558608,102.4905196269,-1.0,-1.0,29271.0,27152.0,-1.0,0.0,0.0,29271.0,14635.5,0.0,-1.0,-1.0,29271.0,2119.0,-1.0,0.0,,,17701.0040251959,0.0,0.0,29271.0
BROWSING,35030.0,80530.9734513274,85.6408792464,-1.0,-1.0,35030.0,33032.0,-1.0,0.0,0.0,35030.0,17515.0,0.0,-1.0,-1.0,35030.0,1998.0,-1.0,0.0,,,21944.3518245584,0.0,0.0,35030.0
BROWSING,30530.0,92400.9171306911,98.2640026204,-1.0,-1.0,30530.0,27563.0,-1.0,0.0,0.0,30530.0,15265.0,0.0,-1.0,-1.0,30530.0,2967.0,-1.0,0.0,,,17391.9983613155,0.0,0.0,30530.0
BROWSING,30415.0,92750.2876869965,98.6355416735,-1.0,-1.0,30415.0,27491.0,-1.0,0.0,0.0,30415.0,15207.5,0.0,-1.0,-1.0,30415.0,2924.0,-1.0,0.0,,,17371.4922646271,0.0,0.0,30415.0
BROWSING,28525.0,98895.7055214724,105.1709027169,-1.0,-1.0,28525.0,27618.0,-1.0,0.0,0.0,28525.0,14262.5,0.0,-1.0,-1.0,28525.0,907.0,-1.0,0.0,,,18887.5292058014,0.0,0.0,28525.0
BROWSING,350569.0,8052.6230214309,25.6725494838,-1.0,158524.0,174176.0,158370.0,-1.0,0.0,62668.8,169234.5,43821.125,0.0,-1.0,20.0,164293.0,20.0,-1.0,0.0,,,65499.4821744798,0.0,313344.0,338469.0
BROWSING,8513415.0,309.628979675,3.8762353298,5457081.0,5366212.0,5406453.0,5340650.0,5340650.0,4195299.5,446728.789473684,703363.666666667,266044.21875,4053309.5,2933518.0,12.0,131.0,12.0,2765969.0,1784428.51005119,,,1046147.41159697,1820574.39449189,8487847.0,8440364.0
BROWSING,7136454.0,369.371119046,4.6241452688,5605010.0,5515897.0,5554903.0,5490774.0,5490774.0,3512090.0,374283.947368421,589220.833333333,223014.1875,3374454.0,1419170.0,10.0,47.0,10.0,1258134.0,2959835.84896173,,,986312.793183947,2992928.44632126,7111395.0,7070650.0
BROWSING,119313.0,16586.6250953375,75.4318473259,-1.0,64037.0,102811.0,52043.0,-1.0,0.0,29761.75,39562.3333333333,14914.125,0.0,-1.0,3.0,90.0,3.0,-1.0,0.0,,,22912.9335961623,0.0,119047.0,118687.0
BROWSING,274311.0,7203.5025937713,36.4549726405,-1.0,180995.0,131150.0,131054.0,-1.0,0.0,49599.0,69480.6666666667,30479.0,0.0,-1.0,35.0,1000.0,17.0,-1.0,0.0,,,45195.0761242306,0.0,247995.0,208442.0
BROWSING,291741.0,6766.2755663414,34.2769785529,-1.0,201578.0,151251.0,150994.0,-1.0,0.0,53314.6,76039.0,32415.6666666667,0.0,-1.0,1.0,975.0,1.0,-1.0,0.0,,,50724.0158295358,0.0,266573.0,228117.0
BROWSING,309333.0,6368.5413454109,32.3276210427,-1.0,217802.0,167019.0,166901.0,-1.0,0.0,56795.6,81521.3333333333,34370.3333333333,0.0,-1.0,49.0,1240.0,35.0,-1.0,0.0,,,55513.8948383646,0.0,283978.0,244564.0
BROWSING,585959.0,3362.0099699808,17.0660404568,-1.0,486283.0,435169.0,435049.0,-1.0,0.0,112159.8,173728.333333333,65106.5555555556,0.0,-1.0,72.0,9511.0,36.0,-1.0,0.0,,,140828.476008593,0.0,560799.0,521185.0
BROWSING,138599.0,14805.3016255529,93.7957705323,-1.0,63697.0,90921.0,50122.0,-1.0,0.0,23057.1666666667,27609.8,11549.9166666667,0.0,-1.0,7.0,147.0,7.0,-1.0,0.0,,,18031.2342135848,0.0,138343.0,138049.0
BROWSING,3119234.0,1231.0714745992,6.091239067,2909653.0,1902833.0,1902719.0,1902661.0,1902661.0,2909653.0,440047.142857143,306116.5,173290.777777778,1902661.0,2909653.0,36.0,10.0,10.0,1902661.0,0.0,,,469823.867760857,0.0,3080330.0,3061165.0
BROWSING,174128.0,27881.7881098962,137.8296425618,-1.0,65453.0,29545.0,65303.0,-1.0,0.0,13488.4545454545,9893.1818181818,7570.7826086957,0.0,-1.0,2.0,2.0,2.0,-1.0,0.0,,,15881.537097742,0.0,148373.0,108825.0
BROWSING,663023.0,2963.6980919214,15.0824330378,-1.0,571296.0,520622.0,520374.0,-1.0,0.0,127405.0,199568.666666667,73669.2222222222,0.0,-1.0,40.0,1124.0,36.0,-1.0,0.0,,,169319.064526324,0.0,637025.0,598706.0
BROWSING,14363187.0,123.5101931069,0.6962243129,14344655.0,14256621.0,14223590.0,14205058.0,14205058.0,14300000.0,2872629.0,4787396.33333333,1595909.66666667,14200000.0,14344655.0,1892.0,9367.0,42.0,14205058.0,0.0,,,4728508.80183342,0.0,14363145.0,14362189.0
BROWSING,66717.0,64316.4410869793,89.9321012635,-1.0,9195.0,66700.0,57479.0,-1.0,0.0,9195.0,22239.0,13343.4,0.0,-1.0,9195.0,4.0,4.0,-1.0,0.0,,,24990.7618341258,0.0,9195.0,66717.0
BROWSING,96651.0,25090.2732511821,124.1580532017,-1.0,29365.0,40921.0,25426.0,-1.0,0.0,17832.0,16108.5,8786.4545454546,0.0,-1.0,541.0,248.0,35.0,-1.0,0.0,,,11542.9136344654,0.0,71328.0,96651.0
BROWSING,100841602.0,24.4442764803,0.1289150484,100841602.0,30206.0,100743442.0,100743442.0,100743442.0,101000000.0,18142.25,14400000.0,8403466.83333333,101000000.0,100841602.0,1551.0,239.0,41.0,100743442.0,0.0,,,29100000.0,0.0,72569.0,100841602.0
BROWSING,4067900.0,596.1306816785,2.9499250227,4025734.0,3951039.0,3973221.0,3908931.0,3908931.0,4025734.0,1010495.75,677983.333333333,369809.090909091,3908931.0,4025734.0,385.0,155.0,29.0,3908931.0,0.0,,,1173994.68256214,0.0,4041983.0,4067900.0
BROWSING,124015178.0,19.8765992982,0.1048258787,124015178.0,29467.0,123918867.0,123918867.0,123918867.0,124000000.0,17730.75,17700000.0,10300000.0,124000000.0,124015178.0,549.0,288.0,38.0,123918867.0,0.0,,,35800000.0,0.0,70923.0,124015178.0
BROWSING,10111772.0,218.2604591955,0.7911570791,10111772.0,9997599.0,60374.0,9997540.0,9997540.0,10100000.0,3352703.66666667,38077.3333333333,1444538.85714286,9997540.0,10111772.0,6324.0,141.0,56.0,9997540.0,0.0,,,3771599.86021639,0.0,10058111.0,114232.0
BROWSING,14325828.0,105.4040297008,0.767843925,14219683.0,14219683.0,14188559.0,14172418.0,14172418.0,14200000.0,2387623.16666667,4759521.0,1432582.8,14200000.0,14219683.0,76.0,22056.0,18.0,14172418.0,0.0,,,4476356.09928642,0.0,14325739.0,14278563.0
BROWSING,287704.0,6795.1783777772,34.7579456664,-1.0,195641.0,146184.0,145902.0,-1.0,0.0,52483.6,74080.6666666667,31967.1111111111,0.0,-1.0,1.0,922.0,1.0,-1.0,0.0,,,49358.2158002709,0.0,262418.0,222242.0
BROWSING,174051.0,27813.6867929515,137.8906182671,-1.0,66360.0,29303.0,66145.0,-1.0,0.0,13474.3636363636,9809.6363636364,7567.4347826087,0.0,-1.0,3.0,5.0,3.0,-1.0,0.0,,,16081.3505774012,0.0,148218.0,107906.0
BROWSING,127384.0,37995.3526345538,180.5564278088,-1.0,27731.0,26423.0,27459.0,-1.0,0.0,10126.5,9084.0909090909,5790.1818181818,0.0,-1.0,4.0,4.0,4.0,-1.0,0.0,,,10742.0876845477,0.0,101265.0,99925.0
BROWSING,1448335.0,2790.1003566164,9.6662719606,-1.0,938769.0,949969.0,938769.0,-1.0,0.0,288725.4,206891.571428571,111410.384615385,0.0,-1.0,109.0,2.0,2.0,-1.0,0.0,,,258359.167259469,0.0,1443627.0,1448241.0
BROWSING,261747.0,8202.5772979251,19.1024156915,-1.0,1358.0,260397.0,260375.0,-1.0,0.0,1358.0,130873.5,65436.75,0.0,-1.0,1358.0,1350.0,14.0,-1.0,0.0,,,129960.318556281,0.0,1358.0,261747.0
BROWSING,251846.0,8223.2793056074,19.8534024761,-1.0,16447.0,251846.0,234957.0,-1.0,0.0,8435.0,251846.0,62961.5,0.0,-1.0,423.0,251846.0,19.0,-1.0,0.0,,,114918.62775895,0.0,16870.0,251846.0
CHAT,1061110.0,4666.8111694358,7.5392749102,-1.0,989051.0,961125.0,961125.0,-1.0,0.0,504534.5,265277.5,151587.142857143,0.0,-1.0,20018.0,69.0,69.0,-1.0,0.0,,,357150.680521508,0.0,1009069.0,1061110.0
CHAT,109997.0,59492.5316144986,118.1850414102,-1.0,51171.0,58758.0,50869.0,-1.0,0.0,16791.4,9854.6666666667,9166.4166666667,0.0,-1.0,110.0,51.0,51.0,-1.0,0.0,,,16239.8749768941,0.0,83957.0,59128.0
CHAT,8499516.0,59.5328016325,0.4706150327,8479284.0,8426220.0,8499516.0,8426220.0,8426220.0,8479284.0,8426220.0,8499516.0,2833172.0,8426220.0,8479284.0,8426220.0,8499516.0,20232.0,8426220.0,0.0,,,4843749.47048085,0.0,8426220.0,8499516.0
CHAT,52837.0,2914.6242216629,37.852262619,-1.0,-1.0,-1.0,52837.0,-1.0,0.0,0.0,0.0,52837.0,0.0,-1.0,-1.0,-1.0,52837.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
CHAT,107072.0,2783.1739390317,37.3580394501,-1.0,53435.0,53704.0,53637.0,-1.0,0.0,53435.0,53704.0,35690.6666666667,0.0,-1.0,53435.0,53704.0,67.0,-1.0,0.0,,,30851.2934871997,0.0,53435.0,53704.0
CHAT,52968.0,2907.4157982178,37.7586467301,-1.0,-1.0,-1.0,52968.0,-1.0,0.0,0.0,0.0,52968.0,0.0,-1.0,-1.0,-1.0,52968.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
CHAT,14915157.0,94.9369825608,0.6704589164,10986194.0,10911800.0,10910866.0,10890558.0,10890558.0,7447424.5,3709906.5,3728789.25,1657239.66666667,7371995.0,3908655.0,6843.0,28026.0,59.0,3853432.0,5004575.82101216,,,3686840.65334286,4975999.51466406,14839626.0,14915157.0
CHAT,7114375.0,144.4961785118,1.1244838795,4017537.0,3962984.0,4038530.0,3962984.0,3962984.0,3529681.5,2353274.0,2353121.0,1016339.28571429,3470527.5,3041826.0,44019.0,42762.0,19736.0,2978071.0,689931.864577583,,,1700533.88782594,696438.661178068,7059822.0,7059363.0
CHAT,11639868.0,143.3865057576,0.9450278989,8458630.0,8460616.0,8458630.0,8405794.0,8405794.0,5810212.5,2313517.8,2909967.0,1163986.8,5729657.0,3161795.0,9508.0,24116.0,58.0,3053520.0,3745427.94732611,,,2717025.27097037,3784629.24016832,11567589.0,11639868.0
CHAT,52026.0,2960.0584323223,38.4423173029,-1.0,-1.0,-1.0,52026.0,-1.0,0.0,0.0,0.0,52026.0,0.0,-1.0,-1.0,-1.0,52026.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
CHAT,3378621.0,212.8087169292,1.183914976,3325450.0,3378621.0,3307607.0,3307607.0,3307607.0,3325450.0,3378621.0,3307607.0,1126207.0,3307607.0,3325450.0,3378621.0,3307607.0,17843.0,3307607.0,0.0,,,1889230.39539795,0.0,3378621.0,3307607.0
CHAT,52809.0,2916.1695923044,37.8723323676,-1.0,-1.0,-1.0,52809.0,-1.0,0.0,0.0,0.0,52809.0,0.0,-1.0,-1.0,-1.0,52809.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
CHAT,3512949.0,321.3824054946,2.2772889672,3492281.0,3379068.0,3399700.0,3379032.0,3379032.0,3492281.0,1145772.66666667,1170983.0,501849.857142857,3379032.0,3492281.0,1876.0,55012.0,36.0,3379032.0,0.0,,,1268956.81759427,0.0,3437318.0,3512949.0
CHAT,52876.0,2515.3188592178,37.8243437476,-1.0,-1.0,-1.0,52876.0,-1.0,0.0,0.0,0.0,52876.0,0.0,-1.0,-1.0,-1.0,52876.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
CHAT,13522844.0,65.3708642945,0.4436936491,12543196.0,12488330.0,12563855.0,12488330.0,12488330.0,12500000.0,6728466.5,6761422.0,2704568.8,12500000.0,12543196.0,968603.0,958989.0,11045.0,12488330.0,0.0,,,5483773.36125933,0.0,13456933.0,13522844.0
CHAT,55312.0,3272.3459647093,36.1585189471,-1.0,-1.0,-1.0,55312.0,-1.0,0.0,0.0,0.0,55312.0,0.0,-1.0,-1.0,-1.0,55312.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
CHAT,5871743.0,220.3774926798,1.7030718136,5851886.0,4829432.0,4849256.0,4829399.0,4829399.0,5851886.0,1449695.25,1467935.75,652415.888888889,4829399.0,5851886.0,568.0,53089.0,33.0,4829399.0,0.0,,,1590761.71915783,0.0,5798781.0,5871743.0
CHAT,53196.0,2894.9545078577,37.5968117904,-1.0,-1.0,-1.0,53196.0,-1.0,0.0,0.0,0.0,53196.0,0.0,-1.0,-1.0,-1.0,53196.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
CHAT,2186082.0,358.175036435,2.7446362945,2132227.0,2131424.0,2057513.0,2057513.0,2057513.0,2132227.0,1093041.0,1055847.5,437216.4,2057513.0,2132227.0,54658.0,54182.0,20056.0,2057513.0,0.0,,,905877.695122829,0.0,2186082.0,2111695.0
CHAT,52256.0,2947.0300061237,38.2731169626,-1.0,-1.0,-1.0,52256.0,-1.0,0.0,0.0,0.0,52256.0,0.0,-1.0,-1.0,-1.0,52256.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
CHAT,2262812.0,484.7950249513,3.5354240653,2242886.0,2131637.0,2185644.0,2131637.0,2131637.0,2242886.0,728913.333333333,754270.666666667,323258.857142857,2131637.0,2242886.0,913.0,20959.0,63.0,2131637.0,0.0,,,797654.719623081,0.0,2186740.0,2262812.0
CHAT,52564.0,2929.7618141694,38.0488547295,-1.0,-1.0,-1.0,52564.0,-1.0,0.0,0.0,0.0,52564.0,0.0,-1.0,-1.0,-1.0,52564.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
CHAT,53014.0,2508.771267967,37.7258837288,-1.0,-1.0,-1.0,53014.0,-1.0,0.0,0.0,0.0,53014.0,0.0,-1.0,-1.0,-1.0,53014.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
CHAT,53082.0,2901.1717719754,37.6775554802,-1.0,-1.0,-1.0,53082.0,-1.0,0.0,0.0,0.0,53082.0,0.0,-1.0,-1.0,-1.0,53082.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
CHAT,56689.0,2346.1341706504,35.2802130925,-1.0,-1.0,-1.0,56689.0,-1.0,0.0,0.0,0.0,56689.0,0.0,-1.0,-1.0,-1.0,56689.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
CHAT,53495.0,2486.2136648285,37.3866716516,-1.0,-1.0,-1.0,53495.0,-1.0,0.0,0.0,0.0,53495.0,0.0,-1.0,-1.0,-1.0,53495.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
CHAT,55123.0,2412.7859514177,36.28249551,-1.0,-1.0,-1.0,55123.0,-1.0,0.0,0.0,0.0,55123.0,0.0,-1.0,-1.0,-1.0,55123.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
CHAT,52701.0,2922.1456898351,37.9499440238,-1.0,-1.0,-1.0,52701.0,-1.0,0.0,0.0,0.0,52701.0,0.0,-1.0,-1.0,-1.0,52701.0,-1.0,0.0,,,0.0,0.0,0.0,0.0
