duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
2593,33,116,1328,1428,517.8,547.5,499.8194173899,607.2012296869,4242.1905129194,543386.039336676,4,1168,259.3,340.6208547148,-1,0,-1,0,-1,0,-1,0,Non-VPN
55,55,-1,55,-1,55,0,0,0,36363.6363636364,1454545.45454545,55,55,55,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
56485,3,11,12336,5310,54.3125,128.7436489607,401.7647672909,311.1917264541,26113.1273789502,26300000,0,4936,38.3208955224,155.274734546,-1,0,-1,0,-1,0,-1,0,Non-VPN
7881,11,-1,503,-1,89.5568181818,0,118.9797971795,0,11292.983123969,451719.324958762,11,503,89.5568181818,118.9797971795,-1,0,-1,0,-1,0,-1,0,Non-VPN
4108,42,117,2889,1781,882,952.5,1344.4841637843,929.5077550331,2434.2745861733,344693.281402142,42,1455,456.4444444444,567.2566903773,-1,0,-1,0,-1,0,-1,0,Non-VPN
294,77,-1,217,-1,147,0,98.9898984745,0,10204.0816326531,513605.442176871,77,217,147,98.9898984745,-1,0,-1,0,-1,0,-1,0,Non-VPN
46572,3,10,2185,1184,46.4327018943,103.1322869955,145.5966635281,153.2472203686,31156.0594348536,31200000,3,1184,32.1186206897,78.5843807511,-1,0,-1,0,-1,0,-1,0,Non-VPN
3489,12,-1,281,-1,61.2105263158,0,66.6583069633,0,16623.6744052737,664946.976210949,12,281,61.2105263158,66.6583069633,-1,0,-1,0,-1,0,-1,0,Non-VPN
2277,33,137,917,1119,449.6,480.25,329.538389266,444.444878472,4830.9178743961,684672.815107598,29,756,227.7,216.1067380306,-1,0,-1,0,-1,0,-1,0,Non-VPN
157,157,-1,157,-1,157,0,0,0,12738.8535031847,509554.140127389,157,157,157,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
7411,3,51,2194,1175,85.183908046,291.9130434783,271.2855711854,337.817515699,15112.6703548779,16800000,3,1175,66.7657657658,177.9109304708,-1,0,-1,0,-1,0,-1,0,Non-VPN
3229,27,-1,715,-1,146.7727272727,0,214.7347049419,0,7122.9482812016,284917.931248064,27,715,146.7727272727,214.7347049419,-1,0,-1,0,-1,0,-1,0,Non-VPN
2960,34,143,1416,1420,586,577.25,542.4405497379,589.5726559693,3716.2162162162,550675.675675676,30,1177,296,358.3141080114,-1,0,-1,0,-1,0,-1,0,Non-VPN
135,135,-1,135,-1,135,0,0,0,14814.8148148148,592592.592592593,135,135,135,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
43695,3,49,37252,36654,441.3636363636,1657.4615384615,3743.2015052995,7147.3416861419,2906.5110424534,3273692.64217874,3,36654,346.7857142857,3265.4310125486,-1,0,-1,0,-1,0,-1,0,Non-VPN
8267,38,-1,2131,-1,330.68,0,617.0648412714,0,3145.0344744164,125801.378976654,38,2131,330.68,617.0648412714,-1,0,-1,0,-1,0,-1,0,Non-VPN
2916,33,115,1632,1687,582,638,718.2481001251,724.5515854651,3429.3552812071,558641.975308642,33,1388,324,412.7043433258,-1,0,-1,0,-1,0,-1,0,Non-VPN
302,63,-1,239,-1,151,0,124.4467757718,0,9933.7748344371,500000,63,239,151,124.4467757718,-1,0,-1,0,-1,0,-1,0,Non-VPN
14675974,419,608,5513761,5514632,232951.968253968,232945.777777778,789059.752840202,789511.90863923,8.7217379916,908.1509683787,21,5513761,115558.850393701,565651.426690243,1086216,2067414.71428571,5696131,1616848.03147866,1025137,1964294.14285714,5513761,1578435.56720422,Non-VPN
39503,3,11,2111,1246,48.4105392157,112.0962099125,154.2875431611,167.1650690402,29390.1728982609,29900000,3,1070,34.0543103448,92.4587008914,-1,0,-1,0,-1,0,-1,0,Non-VPN
4212,11,-1,336,-1,63.8181818182,0,67.1628123045,0,15906.9325735992,636277.30294397,11,336,63.8181818182,67.1628123045,-1,0,-1,0,-1,0,-1,0,Non-VPN
2967,32,117,1685,1752,590.5,655.25,745.529789255,753.1426934298,3370.4078193462,572969.329288844,32,1453,329.6666666667,433.453428871,-1,0,-1,0,-1,0,-1,0,Non-VPN
1430,69,-1,1361,-1,715,0,913.5814139966,0,2097.9020979021,105594.405594406,69,1361,715,913.5814139966,-1,0,-1,0,-1,0,-1,0,Non-VPN
77199,3,10,3583,1184,37.2761950748,79.3717549325,134.2585777834,133.9023595912,39326.9342867136,38300000,0,1184,25.4362438221,64.5804353851,-1,0,-1,0,-1,0,-1,0,Non-VPN
4552,11,-1,472,-1,61.5135135135,0,77.2823932603,0,16476.2741652021,659050.966608084,11,472,61.5135135135,77.2823932603,-1,0,-1,0,-1,0,-1,0,Non-VPN
2256,33,120,972,1078,413.5,465.75,412.2329438558,431.4563515969,4432.6241134752,787234.042553191,33,822,250.6666666667,239.8736646654,-1,0,-1,0,-1,0,-1,0,Non-VPN
485,167,-1,318,-1,242.5,0,106.7684410301,0,6185.5670103093,311340.206185567,167,318,242.5,106.7684410301,-1,0,-1,0,-1,0,-1,0,Non-VPN
10828,3,37,2201,1500,73.6598639456,259.8684210526,255.1192306966,365.1951474658,17270.0406353897,19800000,3,1471,58.2150537634,186.2078234175,-1,0,-1,0,-1,0,-1,0,Non-VPN
3187,11,-1,683,-1,86.1351351351,0,135.2026590308,0,11923.438970819,476937.558832758,11,683,86.1351351351,135.2026590308,-1,0,-1,0,-1,0,-1,0,Non-VPN
2868,35,92,1299,1019,611.25,513.5,582.5243199501,480.8894536863,3486.750348675,645397.489539749,35,814,318.6666666667,305.8208217241,-1,0,-1,0,-1,0,-1,0,Non-VPN
13468,86,-1,13382,-1,6734,0,9401.6917094744,0,222.7502227502,11211.7612117612,86,13382,6734,9401.6917094744,-1,0,-1,0,-1,0,-1,0,Non-VPN
83423,3,10,13770,6106,59.1233167966,134.3648208469,420.6550426704,360.3953585805,24297.855507474,24100000,0,5741,41.1762092794,174.2311436113,-1,0,-1,0,-1,0,-1,0,Non-VPN
7976,17,-1,536,-1,85.7634408602,0,123.2005168193,0,11785.3560682046,471414.242728185,17,536,85.7634408602,123.2005168193,-1,0,-1,0,-1,0,-1,0,Non-VPN
2798,33,23,1659,1740,570.25,611.5,742.9898496391,773.7674069124,3573.9814152966,688706.218727663,23,1503,310.8888888889,460.5035136794,-1,0,-1,0,-1,0,-1,0,Non-VPN
315,38,-1,277,-1,157.5,0,168.9955620719,0,9523.8095238095,479365.079365079,38,277,157.5,168.9955620719,-1,0,-1,0,-1,0,-1,0,Non-VPN
1807221,3,10,219661,219117,52.9479960155,104.5672937771,1380.0073989839,1900.8126319183,28446.4379287315,27000000,-1,218691,35.1544701214,1097.2370285949,-1,0,-1,0,-1,0,-1,0,Non-VPN
845,11,-1,535,-1,84.5,0,163.8073054944,0,13017.7514792899,520710.059171598,11,535,84.5,163.8073054944,-1,0,-1,0,-1,0,-1,0,Non-VPN
148674,3,53,142939,140978,3539.8571428572,12277.8333333333,22038.2159364596,40536.3919646921,376.6630345588,392415.620754133,3,140978,2703.1636363636,18994.3842512422,-1,0,-1,0,-1,0,-1,0,Non-VPN
1772,12,-1,1141,-1,177.2,0,355.9407878348,0,6207.6749435666,248306.997742664,12,1141,177.2,355.9407878348,-1,0,-1,0,-1,0,-1,0,Non-VPN
2087,26,22,1009,1101,389.25,442,437.5971320747,466.7336856638,4791.5668423575,997125.059894586,22,898,231.8888888889,272.0675212353,-1,0,-1,0,-1,0,-1,0,Non-VPN
1048,47,-1,1001,-1,524,0,674.5791280495,0,2862.5954198473,144083.969465649,47,1001,524,674.5791280495,-1,0,-1,0,-1,0,-1,0,Non-VPN
21168,27,476,19299,19428,3528,6802,7733.1716261829,10934.4444531947,519.6523053666,93395.6916099773,16,19120,2116.8,5978.4703227498,-1,0,-1,0,-1,0,-1,0,Non-VPN
207,207,-1,207,-1,207,0,0,0,9661.8357487923,386473.429951691,207,207,207,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
6021,33,36,2683,2768,995.25,1249.5,1217.7744386106,1293.9716637804,1660.8536787909,357415.711675801,33,2526,669,893.8882060974,-1,0,-1,0,-1,0,-1,0,Non-VPN
581,59,-1,522,-1,290.5,0,327.3889124573,0,5163.5111876076,259896.729776248,59,522,290.5,327.3889124573,-1,0,-1,0,-1,0,-1,0,Non-VPN
10729888,607,710,3170802,3177225,255473.523809524,261683.268292683,611828.328232593,621402.451301108,7.9217975062,772.3286580438,22,3119814,127736.761904762,444415.24660246,1200051,1774706.66666667,3181816,763061.262154794,1005097,1517152.16666667,3119814,816763.435371814,Non-VPN
25913,3,10,2112,1131,45.8637168142,128.4816753927,147.2455703568,166.5509671615,29251.7269324277,31900000,3,1230,34.2311756935,94.5884258069,-1,0,-1,0,-1,0,-1,0,Non-VPN
10615,12,-1,951,-1,114.1397849462,0,173.6696696629,0,8855.3933113519,354215.732454074,12,951,114.1397849462,173.6696696629,-1,0,-1,0,-1,0,-1,0,Non-VPN
2932,48,34,1695,1758,598.25,645,746.2813924162,770.5645116839,3410.6412005457,758185.53888131,34,1460,325.7777777778,439.6192323414,-1,0,-1,0,-1,0,-1,0,Non-VPN
794,63,-1,731,-1,397,0,472.3462712883,0,3778.3375314862,190176.322418136,63,731,397,472.3462712883,-1,0,-1,0,-1,0,-1,0,Non-VPN
7800,3,49,2284,1669,109.8591549296,375.2631578947,342.0393375779,476.0700627832,11794.8717948718,12900000,3,1457,85.7142857143,239.0268597512,-1,0,-1,0,-1,0,-1,0,Non-VPN
2823,18,-1,746,-1,156.8333333333,0,240.7531686921,0,6730.4286220333,269217.144881332,18,746,156.8333333333,240.7531686921,-1,0,-1,0,-1,0,-1,0,Non-VPN
3032,33,37,1884,1966,614.5,682.75,857.2599761255,873.179582522,3298.1530343008,756266.490765171,33,1726,336.8888888889,530.8890996349,-1,0,-1,0,-1,0,-1,0,Non-VPN
1124,79,-1,1045,-1,562,0,683.0644186312,0,2669.0391459075,134341.637010676,79,1045,562,683.0644186312,-1,0,-1,0,-1,0,-1,0,Non-VPN
33419,3,49,26423,25338,238.7071428571,909.6944444444,2233.3292179238,4196.6339594588,5326.311379754,6101768.45507047,3,25338,188.8079096045,1905.8839223289,-1,0,-1,0,-1,0,-1,0,Non-VPN
5292,19,-1,1230,-1,151.2,0,269.7024831398,0,6802.7210884354,272108.843537415,19,1230,151.2,269.7024831398,-1,0,-1,0,-1,0,-1,0,Non-VPN
2105,35,34,1043,1229,415.25,466.25,435.7016372091,533.8519613776,4750.593824228,1122565.32066508,34,886,233.8888888889,261.2335853429,-1,0,-1,0,-1,0,-1,0,Non-VPN
713,62,-1,651,-1,356.5,0,416.4846935963,0,4207.5736325386,211781.206171108,62,651,356.5,416.4846935963,-1,0,-1,0,-1,0,-1,0,Non-VPN
14733,3,48,3057,2024,55.1797752809,205.6470588235,222.9822337809,319.319998799,22873.8206746759,26900000,3,1815,43.8482142857,154.7459956218,-1,0,-1,0,-1,0,-1,0,Non-VPN
8443,15,-1,788,-1,126.0149253731,0,186.3424667792,0,8054.0092384224,322160.369536894,15,788,126.0149253731,186.3424667792,-1,0,-1,0,-1,0,-1,0,Non-VPN
2873,32,33,1499,1558,573.5,603,649.1307007581,670.6715539915,3480.6822137139,846849.982596589,32,1256,319.2222222222,378.1934947146,-1,0,-1,0,-1,0,-1,0,Non-VPN
950,63,-1,887,-1,475,0,582.6551295578,0,3157.8947368421,158947.368421053,63,887,475,582.6551295578,-1,0,-1,0,-1,0,-1,0,Non-VPN
49733,3,10,9078,3248,45.7104779412,103.2419700214,297.8473223237,210.5112245455,31307.1803430318,31500000,0,2684,31.9620822622,103.8359755352,-1,0,-1,0,-1,0,-1,0,Non-VPN
4798,12,-1,221,-1,61.5128205128,0,59.5790958698,0,16465.1938307628,658607.753230513,12,221,61.5128205128,59.5790958698,-1,0,-1,0,-1,0,-1,0,Non-VPN
3188,36,36,1718,1782,632.4,538.2,650.7572896249,725.4253579797,3764.1154328733,812107.904642409,26,1478,289.8181818182,421.8194680623,-1,0,-1,0,-1,0,-1,0,Non-VPN
1210,78,-1,1132,-1,605,0,745.289876491,0,2479.3388429752,124793.388429752,78,1132,605,745.289876491,-1,0,-1,0,-1,0,-1,0,Non-VPN
5775,3,48,1617,1210,70.4268292683,247.0909090909,204.7680729893,282.3461922789,18354.9783549784,20200000,3,1210,55,144.3984538059,-1,0,-1,0,-1,0,-1,0,Non-VPN
2661,41,-1,625,-1,133.05,0,192.6903638374,0,7891.770011274,315670.800450958,41,625,133.05,192.6903638374,-1,0,-1,0,-1,0,-1,0,Non-VPN
2765,33,37,1506,1638,547.6,492.2,573.9721683148,661.7706929141,4339.9638336347,963471.971066908,24,1343,251.3636363636,379.328030266,-1,0,-1,0,-1,0,-1,0,Non-VPN
987,62,-1,925,-1,493.5,0,610.2323328045,0,3039.5136778116,152988.855116515,62,925,493.5,610.2323328045,-1,0,-1,0,-1,0,-1,0,Non-VPN
64361,3,11,24285,22710,82.4084507042,210.1386138614,882.4354771969,1314.9094814088,16873.5725050885,17600000,1,22710,59.3188940092,697.5192366395,-1,0,-1,0,-1,0,-1,0,Non-VPN
8124,11,-1,520,-1,91.2808988764,0,134.0925298546,0,11078.2865583456,443131.462333826,11,520,91.2808988764,134.0925298546,-1,0,-1,0,-1,0,-1,0,Non-VPN
3701,39,40,1407,1478,734.4,629,635.5545216581,717.1835539107,3242.3669278573,740340.448527425,28,1179,336.4545454545,427.9291678856,-1,0,-1,0,-1,0,-1,0,Non-VPN
1000,77,-1,923,-1,500,0,598.2115010596,0,3000,151000,77,923,500,598.2115010596,-1,0,-1,0,-1,0,-1,0,Non-VPN
690668,3,10,16363,14389,40.9989314971,75.6164473684,296.3230312566,266.7884686372,37598.3830147046,34800000,0,13899,26.5979127354,144.6148326126,-1,0,-1,0,-1,0,-1,0,Non-VPN
2155,11,-1,879,-1,93.6956521739,0,197.402895526,0,11136.8909512761,445475.638051044,11,879,93.6956521739,197.402895526,-1,0,-1,0,-1,0,-1,0,Non-VPN
3555,23,24,2358,2380,707.6,657,956.1537794727,983.2221264801,3375.5274261603,792123.769338959,17,2180,323.1818181818,629.0809674727,-1,0,-1,0,-1,0,-1,0,Non-VPN
593,42,-1,551,-1,296.5,0,359.9159624135,0,5059.0219224283,254637.436762226,42,551,296.5,359.9159624135,-1,0,-1,0,-1,0,-1,0,Non-VPN
26558,27,551,25414,24330,4426.3333333333,8643,10283.4936313816,13587.6130538075,414.1878153475,75382.1823932525,27,24330,2655.8,7619.7860906109,-1,0,-1,0,-1,0,-1,0,Non-VPN
147,147,-1,147,-1,147,0,0,0,13605.4421768707,544217.68707483,147,147,147,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
4591,38,41,2110,2172,912.8,618.2,897.6118036211,889.8328213771,2613.8096275321,629056.850359399,27,1922,417.3636363636,654.5793722273,-1,0,-1,0,-1,0,-1,0,Non-VPN
836,60,-1,776,-1,418,0,506.2874677493,0,3588.5167464115,180622.009569378,60,776,418,506.2874677493,-1,0,-1,0,-1,0,-1,0,Non-VPN
36309,4,68,33865,33186,1911,5936,7741.2700687793,13351.50209527,743.6172849707,632184.857748768,4,33186,1396.5,6486.5572054827,-1,0,-1,0,-1,0,-1,0,Non-VPN
883,20,-1,507,-1,176.6,0,212.5265865721,0,6795.0169875425,271800.679501699,20,507,176.6,212.5265865721,-1,0,-1,0,-1,0,-1,0,Non-VPN
3143,34,50,1597,1759,623.2,525,598.6196204603,712.1041005359,3818.0082723513,943684.377982819,26,1435,285.7272727273,411.2319518007,-1,0,-1,0,-1,0,-1,0,Non-VPN
873,60,-1,813,-1,436.5,0,532.4504671798,0,3436.4261168385,172966.781214204,60,813,436.5,532.4504671798,-1,0,-1,0,-1,0,-1,0,Non-VPN
61019409,411,1244,59957928,612962,3813713.0625,63225.6875,15000000,151472.353807207,0.5571997592,65.0776542264,38,59957928,1849073,10400000,61019409,61000000,61019409,0,59957928,60000000,59957928,0,Non-VPN
224,224,-1,224,-1,224,0,0,0,8928.5714285714,357142.857142857,224,224,224,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
12676086,621,663,1529578,1581490,189195.313432836,189182.537313433,392433.976309496,397475.09438038,10.7288637833,1057.5030809984,26,1526431,93896.9333333333,290891.976349654,1119827,1834672.16666667,2618892,604641.227637321,1001090,1250257.33333333,1526431,188186.96713021,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0,-1,0,-1,0,-1,0,Non-VPN
5210284,2,2,4950293,5010572,2943.6632768362,3046.8649122807,117678.38302154,121174.094022293,668.2937052951,1605033.04618328,1,4950293,1496.7779373743,83911.3070856447,5044251,5044251,5044251,0,4950293,4950293,4950293,0,Non-VPN
5224888,297,2077,1049576,1049856,111167.829787234,208920,175157.928486889,194306.191568124,14.1629830151,1223.3755058482,3,1049576,71573.8082191781,149914.968840317,1117537,1117537,1117537,0,1049576,1049576,1049576,0,Non-VPN
1110,144,921,378,921,261,921,165.4599649462,0,4504.5045045045,240540.540540541,144,588,277.5,208.0833166466,-1,0,-1,0,-1,0,-1,0,Non-VPN
1166,143,960,400,960,271.5,960,181.7236913559,0,4288.1646655232,228987.993138937,143,623,291.5,222.6806382842,-1,0,-1,0,-1,0,-1,0,Non-VPN
1368882,12,40,461462,360632,6549.6746411483,10904.347107438,46664.322581134,52300.7262293764,242.5336880754,205441.374786139,9,360632,4135.5951661632,29933.9402438685,-1,0,-1,0,-1,0,-1,0,Non-VPN
1050,140,897,337,897,238.5,897,139.296446473,0,4761.9047619048,254285.714285714,140,573,262.5,207.8204353122,-1,0,-1,0,-1,0,-1,0,Non-VPN
1101,146,916,374,916,260,916,161.2172447352,0,4541.3260672116,242506.811989101,146,581,275.25,204.7533068516,-1,0,-1,0,-1,0,-1,0,Non-VPN
1130,143,975,346,975,244.5,975,143.539193254,0,4424.778761062,236283.185840708,143,641,282.5,239.8680192662,-1,0,-1,0,-1,0,-1,0,Non-VPN
1039,144,867,360,867,252,867,152.7317910587,0,4812.3195380173,256977.863330125,144,535,259.75,184.3978940588,-1,0,-1,0,-1,0,-1,0,Non-VPN
1097,145,890,398,890,271.5,890,178.8952207299,0,4557.8851412944,243391.066545123,145,554,274.25,188.3416664823,-1,0,-1,0,-1,0,-1,0,Non-VPN
965,142,791,367,791,254.5,791,159.0958830391,0,5181.3471502591,276683.937823834,142,456,241.25,144.7040082375,-1,0,-1,0,-1,0,-1,0,Non-VPN
5360329,7,5,1985493,2043343,4913.2254812099,9299.8388791594,88647.674013704,126234.107954286,310.4287068947,282929.648534633,3,1985493,3223.288634997,71821.354485916,1096061,1701317,2055929,526738.507617869,1025428,1634312,1985493,529376.357814079,Non-VPN
1081,44,897,494,897,269,897,318.1964801817,0,4625.3469010176,246993.524514339,44,543,270.25,211.8173348273,-1,0,-1,0,-1,0,-1,0,Non-VPN
1120,119,952,325,952,222,952,145.6605643268,0,4464.2857142857,238392.857142857,119,676,280,264.832651562,-1,0,-1,0,-1,0,-1,0,Non-VPN
14360133,5,4,1431755,1481977,359.1110583175,682.3995135444,13862.9668349057,20101.5972720846,4244.9467564124,4023293.09902631,0,1431755,235.5780796299,11213.6567118455,1200080,1432000,1663920,327984.409384044,1008377,1220066,1431755,299373.454803528,Non-VPN
1111,132,953,500,953,316,953,260.2133739837,0,4500.4500450045,240324.03240324,132,479,277.75,163.515289805,-1,0,-1,0,-1,0,-1,0,Non-VPN
1057,89,875,355,875,222,875,188.0877454807,0,4730.3689687796,252601.702932829,89,613,264.25,236.2412255866,-1,0,-1,0,-1,0,-1,0,Non-VPN
13090609,4,1,3494237,3545976,612.9136155071,1162.2457219251,28156.5106200399,39901.4579951994,2488.807052445,2349684.11324485,0,3494237,401.8112587863,22792.3169345451,13020642,13000000,13020642,0,3494237,3494237,3494237,0,Non-VPN
1098,76,730,423,730,249.5,730,245.3640152916,0,4553.7340619308,243169.398907104,55,599,274.5,259.2450578121,-1,0,-1,0,-1,0,-1,0,Non-VPN
1564,73,952,676,952,374.5,952,426.3842164058,0,3196.9309462916,170716.112531969,64,815,391,381.5184573954,-1,0,-1,0,-1,0,-1,0,Non-VPN
14983430,3,8,1586305,1634337,2881.983073668,1876.5445891784,37760.7744316182,32054.7001375784,879.9720758198,673900.435347581,0,1586305,1136.4858919903,23746.86709968,12320519,12300000,12320519,0,1586305,1586305,1586305,0,Non-VPN
1682,91,1059,690,1059,390.5,1059,423.5557814503,0,2972.6516052319,158739.595719382,67,901,420.5,410.4542199401,-1,0,-1,0,-1,0,-1,0,Non-VPN
1387,88,1000,446,1000,267,1000,253.1422524985,0,3604.902667628,192501.802451334,59,853,346.75,368.62797416,-1,0,-1,0,-1,0,-1,0,Non-VPN
1449,90,1019,499,1019,294.5,1019,289.2049446327,0,3450.6556245687,184265.010351967,69,860,362.25,370.7918328838,-1,0,-1,0,-1,0,-1,0,Non-VPN
14982193,39,13,26681,26567,1559.6540703727,810.9872794197,4964.2781156607,3639.6698428251,1874.3584467241,1702312.0714037,12,26543,533.5348812364,2971.9144223306,-1,0,-1,0,-1,0,-1,0,Non-VPN
1426,97,1012,479,1012,288,1012,270.112939342,0,3506.3113604488,187237.026647966,65,850,356.5,364.7647643802,-1,0,-1,0,-1,0,-1,0,Non-VPN
1526,101,1101,493,1101,297,1101,277.1840543754,0,3276.5399737877,174967.234600262,68,932,381.5,400.7925481676,-1,0,-1,0,-1,0,-1,0,Non-VPN
3949,91,3429,588,3429,339.5,3429,351.4306474968,0,1266.1433274247,67612.0536844771,68,3270,987.25,1535.9637311256,-1,0,-1,0,-1,0,-1,0,Non-VPN
14994529,6,8,58425,58239,1601.7937186198,858.3498769248,5069.9175042774,3771.3837041289,1789.4526730383,1591598.90917547,0,58078,558.8509187134,3065.1908049649,-1,0,-1,0,-1,0,-1,0,Non-VPN
